disease,gene,score
270.0,2747.0,0.36
270.0,3804.0,0.16
270.0,1230.0,0.18
270.0,5061.0,0.28
270.0,3317.0,0.18
270.0,1821.0,0.16
270.0,7898.0,0.12
270.0,6929.0,0.24
270.0,6593.0,0.22
270.0,3499.0,0.2
270.0,220.0,0.12
270.0,3078.0,0.14
270.0,4292.0,0.2
270.0,1518.0,0.12
270.0,5223.0,0.22
270.0,7216.0,0.18
270.0,4545.0,0.14
270.0,8229.0,0.16
270.0,6301.0,0.2
270.0,298.0,0.5
270.0,9052.0,0.18
270.0,2478.0,0.26
270.0,3743.0,0.5
270.0,7726.0,0.2
270.0,5376.0,0.14
270.0,817.0,0.18
270.0,5126.0,0.12
270.0,8608.0,0.2
270.0,1825.0,0.24
270.0,676.0,0.16
270.0,2205.0,0.26
270.0,5299.0,0.1
270.0,5116.0,0.16
270.0,7614.0,0.14
270.0,5027.0,0.12
270.0,9071.0,0.14
270.0,4348.0,0.18
270.0,6492.0,0.14
270.0,4249.0,0.18
270.0,6131.0,0.12
270.0,1706.0,0.16
270.0,6020.0,0.28
270.0,1272.0,0.16
270.0,2066.0,0.2
270.0,1380.0,0.14
270.0,478.0,0.18
270.0,6555.0,0.34
270.0,7030.0,0.26
270.0,1721.0,0.12
270.0,4156.0,0.12
270.0,862.0,0.16
270.0,5572.0,0.14
270.0,7155.0,0.1
270.0,8604.0,0.24
270.0,5850.0,0.26
270.0,8849.0,0.2
270.0,3617.0,0.14
270.0,370.0,0.16
270.0,4682.0,0.2
270.0,6592.0,0.42
270.0,4417.0,0.2
270.0,1914.0,0.14
270.0,1610.0,0.14
270.0,8142.0,0.38
270.0,5382.0,0.16
270.0,8721.0,0.26
270.0,414.0,0.14
270.0,1809.0,0.12
270.0,5913.0,0.12
270.0,1661.0,0.28
270.0,2834.0,0.12
270.0,1005.0,0.18
270.0,7336.0,0.2
270.0,3588.0,0.12
270.0,8135.0,0.14
270.0,692.0,0.2
270.0,5684.0,0.16
270.0,5142.0,0.14
270.0,1495.0,0.24
270.0,7243.0,0.12
270.0,4.0,0.14
270.0,6359.0,0.2
270.0,7187.0,0.14
270.0,5462.0,0.16
270.0,7613.0,0.1
270.0,5562.0,0.16
270.0,5726.0,0.12
270.0,4964.0,0.24
270.0,1010.0,0.2
270.0,5971.0,0.44
270.0,2095.0,0.22
270.0,6078.0,0.2
270.0,3984.0,0.14
270.0,1223.0,0.18
270.0,9118.0,0.14
270.0,5004.0,0.12
270.0,5777.0,0.12
270.0,4700.0,0.22
270.0,1429.0,0.24
270.0,4068.0,0.16
270.0,7367.0,0.12
270.0,2620.0,0.32
270.0,5719.0,0.12
270.0,5663.0,0.18
270.0,2714.0,0.14
270.0,427.0,0.2
270.0,399.0,0.18
270.0,1512.0,0.14
270.0,9042.0,0.14
270.0,8742.0,0.22
270.0,8326.0,0.14
270.0,5006.0,0.46
270.0,3709.0,0.16
270.0,657.0,0.12
270.0,5484.0,0.22
270.0,4326.0,0.16
270.0,7909.0,0.22
270.0,6032.0,0.2
270.0,737.0,0.16
270.0,2994.0,0.16
270.0,4578.0,0.24
270.0,7083.0,0.14
270.0,4940.0,0.16
270.0,4561.0,0.42
270.0,8506.0,0.1
270.0,671.0,0.22
270.0,1095.0,0.12
270.0,2529.0,0.12
270.0,7423.0,0.26
270.0,7264.0,0.16
270.0,2655.0,0.22
270.0,140.0,0.16
270.0,9041.0,0.1
270.0,1365.0,0.26
270.0,1580.0,0.12
270.0,183.0,0.14
270.0,8342.0,0.3
270.0,4503.0,0.18
270.0,7961.0,0.1
270.0,1571.0,0.14
270.0,3145.0,0.12
270.0,3459.0,0.34
270.0,2600.0,0.14
270.0,9012.0,0.16
270.0,778.0,0.14
270.0,1565.0,0.18
270.0,3697.0,0.12
270.0,5822.0,0.18
270.0,4627.0,0.18
270.0,794.0,0.62
270.0,8429.0,0.2
270.0,9185.0,0.12
270.0,2842.0,0.16
270.0,249.0,0.16
270.0,8602.0,0.42
270.0,3791.0,0.22
270.0,7269.0,0.14
270.0,6907.0,0.14
270.0,8785.0,0.24
270.0,6710.0,0.24
270.0,2936.0,0.28
270.0,8454.0,0.16
270.0,5621.0,0.28
270.0,7424.0,0.14
270.0,848.0,0.2
270.0,1744.0,0.14
270.0,5111.0,0.16
270.0,1118.0,0.12
270.0,6666.0,0.16
270.0,6617.0,0.14
270.0,7135.0,0.1
270.0,8941.0,0.1
270.0,425.0,0.12
270.0,8202.0,0.34
270.0,5651.0,0.12
270.0,490.0,0.18
270.0,1935.0,0.2
270.0,7869.0,0.1
270.0,3795.0,0.2
270.0,2274.0,0.24
270.0,1011.0,0.1
270.0,357.0,0.22
270.0,7473.0,0.1
270.0,1972.0,0.1
270.0,6983.0,0.16
270.0,2204.0,0.3
270.0,8984.0,0.12
270.0,4736.0,0.24
270.0,6956.0,0.26
270.0,2522.0,0.2
270.0,3911.0,0.28
270.0,4643.0,0.18
270.0,7765.0,0.34
270.0,7334.0,0.2
270.0,6695.0,0.14
270.0,5338.0,0.12
270.0,1771.0,0.14
270.0,1343.0,0.1
270.0,8716.0,0.12
270.0,9106.0,0.18
270.0,6779.0,0.16
270.0,6586.0,0.12
270.0,256.0,0.14
270.0,4600.0,0.14
270.0,3781.0,0.26
270.0,6254.0,0.1
270.0,5772.0,0.12
270.0,142.0,0.28
270.0,1126.0,0.12
270.0,2382.0,0.1
270.0,704.0,0.12
270.0,6807.0,0.16
270.0,2719.0,0.12
270.0,2532.0,0.3
270.0,285.0,0.16
270.0,5533.0,0.18
270.0,2298.0,0.1
270.0,7536.0,0.14
270.0,9202.0,0.12
270.0,335.0,0.26
270.0,1176.0,0.22
270.0,3923.0,0.14
270.0,8761.0,0.1
270.0,2708.0,0.14
270.0,402.0,0.22
270.0,3252.0,0.38
270.0,4994.0,0.12
270.0,3285.0,0.12
270.0,6763.0,0.14
270.0,3539.0,0.12
270.0,5985.0,0.14
270.0,3574.0,0.14
270.0,8813.0,0.12
270.0,5982.0,0.22
270.0,9121.0,0.1
270.0,1203.0,0.14
270.0,3303.0,0.1
270.0,2804.0,0.56
270.0,4884.0,0.28
270.0,6368.0,0.3
270.0,1004.0,0.12
270.0,2423.0,0.3
270.0,4376.0,0.12
270.0,4439.0,0.16
270.0,523.0,0.2
270.0,4642.0,0.22
270.0,6905.0,0.22
270.0,1570.0,0.3
270.0,6945.0,0.26
270.0,4186.0,0.16
270.0,1864.0,0.3
270.0,8765.0,0.16
270.0,9006.0,0.12
270.0,5811.0,0.1
270.0,3156.0,0.16
270.0,957.0,0.2
270.0,4867.0,0.2
270.0,696.0,0.22
270.0,2679.0,0.26
190.0,3075.0,0.14
190.0,6053.0,0.12
190.0,7494.0,0.14
190.0,3476.0,0.44
190.0,7192.0,0.52
190.0,3736.0,0.14
190.0,2462.0,0.18
190.0,4295.0,0.34
190.0,4494.0,0.18
190.0,8246.0,0.1
190.0,1714.0,0.28
190.0,8915.0,0.16
190.0,3507.0,0.18
190.0,2342.0,0.16
190.0,2872.0,0.22
190.0,7858.0,0.32
190.0,6827.0,0.14
190.0,1221.0,0.2
190.0,7072.0,0.16
190.0,3195.0,0.16
190.0,478.0,0.22
190.0,7175.0,0.12
190.0,4635.0,0.36
190.0,4601.0,0.1
190.0,7652.0,0.2
190.0,5740.0,0.1
190.0,4724.0,0.1
190.0,5755.0,0.26
190.0,6592.0,0.14
190.0,4286.0,0.18
190.0,6810.0,0.16
190.0,1897.0,0.44
190.0,2295.0,0.24
190.0,8142.0,0.16
190.0,3995.0,0.2
190.0,3746.0,0.26
190.0,8721.0,0.16
190.0,2132.0,0.2
190.0,5942.0,0.48
190.0,5921.0,0.12
190.0,8820.0,0.3
190.0,7787.0,0.2
190.0,6619.0,0.22
190.0,8416.0,0.16
190.0,2744.0,0.1
190.0,2089.0,0.1
190.0,2223.0,0.22
190.0,7417.0,0.1
190.0,2170.0,0.16
190.0,1275.0,0.12
190.0,5006.0,0.24
190.0,7240.0,0.14
190.0,4701.0,0.2
190.0,105.0,0.18
190.0,1680.0,0.32
190.0,4398.0,0.8
190.0,6854.0,0.12
190.0,897.0,0.16
190.0,2791.0,0.3
190.0,8318.0,0.2
190.0,4351.0,0.4
190.0,9161.0,0.12
190.0,8602.0,0.3
190.0,4067.0,0.14
190.0,4237.0,0.14
190.0,3568.0,0.18
190.0,2276.0,0.4
190.0,3277.0,0.22
190.0,2031.0,0.16
190.0,6681.0,0.8
190.0,3762.0,0.36
190.0,2816.0,0.18
190.0,6937.0,0.12
190.0,102.0,0.14
190.0,8480.0,0.12
190.0,3488.0,0.4
190.0,2818.0,0.22
190.0,7705.0,0.12
190.0,7377.0,0.12
190.0,1215.0,0.14
190.0,4473.0,0.2
190.0,1702.0,0.26
190.0,9009.0,0.12
190.0,4643.0,0.2
190.0,7765.0,0.14
190.0,8283.0,0.3
190.0,1793.0,0.3
190.0,5853.0,0.38
190.0,7867.0,0.2
190.0,1405.0,0.24
190.0,283.0,0.12
190.0,6446.0,0.12
190.0,7318.0,0.16
190.0,2835.0,0.2
190.0,2555.0,0.36
190.0,369.0,0.28
190.0,3393.0,0.2
190.0,8195.0,0.38
190.0,3681.0,0.14
190.0,1388.0,0.16
190.0,4967.0,0.18
190.0,2225.0,0.26
190.0,3683.0,0.18
190.0,3307.0,0.16
55.0,3075.0,0.12
55.0,8285.0,0.2
55.0,6053.0,0.16
55.0,6579.0,0.1
55.0,7494.0,0.12
55.0,3476.0,0.42
55.0,4879.0,0.12
55.0,7192.0,0.5
55.0,4863.0,0.28
55.0,6141.0,0.14
55.0,2933.0,0.14
55.0,3736.0,0.12
55.0,120.0,0.24
55.0,2462.0,0.22
55.0,4295.0,0.32
55.0,4494.0,0.2
55.0,7154.0,0.22
55.0,1714.0,0.26
55.0,3564.0,0.12
55.0,8915.0,0.14
55.0,3507.0,0.16
55.0,2342.0,0.44
55.0,7821.0,0.22
55.0,2872.0,0.24
55.0,7858.0,0.3
55.0,4348.0,0.24
55.0,3325.0,0.2
55.0,6827.0,0.12
55.0,1221.0,0.18
55.0,7072.0,0.14
55.0,7984.0,0.14
55.0,3195.0,0.14
55.0,6978.0,0.12
55.0,478.0,0.22
55.0,2459.0,0.12
55.0,7175.0,0.12
55.0,4635.0,0.34
55.0,1428.0,0.1
55.0,6413.0,0.14
55.0,7652.0,0.18
55.0,5755.0,0.26
55.0,6592.0,0.28
55.0,4286.0,0.24
55.0,6810.0,0.14
55.0,4830.0,0.18
55.0,1897.0,0.42
55.0,709.0,0.12
55.0,2295.0,0.22
55.0,8142.0,0.18
55.0,3995.0,0.2
55.0,1699.0,0.14
55.0,3746.0,0.26
55.0,8721.0,0.16
55.0,2132.0,0.18
55.0,2624.0,0.2
55.0,5942.0,0.48
55.0,662.0,0.34
55.0,5921.0,0.1
55.0,8820.0,0.32
55.0,7787.0,0.18
55.0,6619.0,0.2
55.0,7927.0,0.18
55.0,8416.0,0.32
55.0,3609.0,0.1
55.0,2050.0,0.1
55.0,2223.0,0.24
55.0,2170.0,0.14
55.0,518.0,0.12
55.0,2201.0,0.12
55.0,7670.0,0.2
55.0,8326.0,0.2
55.0,5006.0,0.32
55.0,657.0,0.14
55.0,8680.0,0.1
55.0,7240.0,0.12
55.0,4701.0,0.18
55.0,8200.0,0.12
55.0,8476.0,0.12
55.0,1095.0,0.1
55.0,105.0,0.16
55.0,3459.0,0.18
55.0,1680.0,0.32
55.0,4398.0,0.78
55.0,6854.0,0.22
55.0,897.0,0.14
55.0,2791.0,0.28
55.0,8318.0,0.18
55.0,1445.0,0.22
55.0,7099.0,0.1
55.0,4351.0,0.38
55.0,9161.0,0.1
55.0,8602.0,0.34
55.0,4067.0,0.12
55.0,6732.0,0.1
55.0,763.0,0.16
55.0,4237.0,0.32
55.0,3568.0,0.16
55.0,4854.0,0.12
55.0,6253.0,0.18
55.0,2542.0,0.12
55.0,5621.0,0.16
55.0,2276.0,0.38
55.0,3277.0,0.2
55.0,2031.0,0.14
55.0,6681.0,0.78
55.0,527.0,0.3
55.0,3762.0,0.36
55.0,6756.0,0.12
55.0,2816.0,0.16
55.0,8273.0,0.12
55.0,6937.0,0.1
55.0,102.0,0.12
55.0,8480.0,0.1
55.0,5842.0,0.14
55.0,3541.0,0.1
55.0,3488.0,0.38
55.0,2818.0,0.2
55.0,2024.0,0.2
55.0,157.0,0.34
55.0,7377.0,0.1
55.0,1215.0,0.12
55.0,4473.0,0.18
55.0,2204.0,0.12
55.0,1702.0,0.24
55.0,9009.0,0.3
55.0,4643.0,0.26
55.0,7765.0,0.18
55.0,3585.0,0.1
55.0,8283.0,0.28
55.0,1793.0,0.28
55.0,5853.0,0.38
55.0,8684.0,0.14
55.0,7867.0,0.18
55.0,2900.0,0.12
55.0,1405.0,0.22
55.0,1079.0,0.28
55.0,8825.0,0.2
55.0,5834.0,0.1
55.0,4994.0,0.12
55.0,283.0,0.2
55.0,6446.0,0.14
55.0,9053.0,0.2
55.0,7318.0,0.14
55.0,2835.0,0.18
55.0,2555.0,0.36
55.0,4376.0,0.16
55.0,369.0,0.28
55.0,3393.0,0.2
55.0,8195.0,0.36
55.0,3681.0,0.12
55.0,6945.0,0.1
55.0,1388.0,0.14
55.0,4967.0,0.16
55.0,111.0,0.26
55.0,2225.0,0.24
55.0,3683.0,0.26
55.0,3307.0,0.14
155.0,4087.0,0.14
155.0,7554.0,0.12
155.0,6667.0,0.16
155.0,4879.0,0.22
155.0,2313.0,0.12
155.0,4679.0,0.12
155.0,2008.0,0.16
155.0,5580.0,0.14
155.0,2485.0,0.24
155.0,3400.0,0.14
155.0,9151.0,0.1
155.0,6651.0,0.3
155.0,678.0,0.14
155.0,1638.0,0.14
155.0,5350.0,0.32
155.0,8031.0,0.16
155.0,3986.0,0.22
155.0,676.0,0.14
155.0,4434.0,0.18
155.0,8943.0,0.12
155.0,9071.0,0.24
155.0,7137.0,0.1
155.0,4531.0,0.2
155.0,507.0,0.22
155.0,6178.0,0.14
155.0,8649.0,0.16
155.0,1776.0,0.28
155.0,3383.0,0.12
155.0,8552.0,0.22
155.0,8634.0,0.5
155.0,4484.0,0.14
155.0,1027.0,0.18
155.0,4505.0,0.16
155.0,3967.0,0.12
155.0,3084.0,0.24
155.0,5903.0,0.2
155.0,4772.0,0.16
155.0,6874.0,0.12
155.0,1456.0,0.12
155.0,685.0,0.18
155.0,4094.0,0.12
155.0,5899.0,0.34
155.0,6150.0,0.12
155.0,7537.0,0.24
155.0,2543.0,0.1
155.0,5213.0,0.22
155.0,4821.0,0.2
155.0,2243.0,0.26
155.0,7112.0,0.28
155.0,1583.0,0.74
155.0,1385.0,0.28
155.0,1569.0,0.16
155.0,7093.0,0.12
155.0,5799.0,0.14
155.0,3622.0,0.16
155.0,6259.0,0.16
155.0,7273.0,0.28
155.0,5663.0,0.26
155.0,3366.0,0.22
155.0,5795.0,0.24
155.0,568.0,0.2
155.0,2608.0,0.32
155.0,3166.0,0.14
155.0,7253.0,0.12
155.0,4903.0,0.18
155.0,4578.0,0.66
155.0,664.0,0.16
155.0,5277.0,0.1
155.0,8563.0,0.18
155.0,4728.0,0.68
155.0,4028.0,0.12
155.0,6232.0,0.52
155.0,3042.0,0.34
155.0,5163.0,0.16
155.0,2606.0,0.6
155.0,4149.0,0.18
155.0,5475.0,0.32
155.0,8852.0,0.28
155.0,7424.0,0.16
155.0,3306.0,0.36
155.0,7338.0,0.1
155.0,4612.0,0.22
155.0,2816.0,0.14
155.0,1286.0,0.16
155.0,5661.0,0.12
155.0,2818.0,0.18
155.0,4791.0,0.24
155.0,1962.0,0.1
155.0,7527.0,0.24
155.0,5083.0,0.1
155.0,5292.0,0.22
155.0,7374.0,0.22
155.0,7334.0,0.28
155.0,1077.0,0.2
155.0,5894.0,0.12
155.0,8957.0,0.28
155.0,1542.0,0.22
155.0,1174.0,0.16
155.0,4424.0,0.52
155.0,5161.0,0.24
155.0,3834.0,0.2
155.0,1987.0,0.16
155.0,5184.0,0.12
155.0,3132.0,0.22
155.0,1192.0,0.12
155.0,4376.0,0.16
155.0,2667.0,0.24
155.0,3162.0,0.16
155.0,923.0,0.14
155.0,2019.0,0.38
155.0,2057.0,0.26
155.0,1859.0,0.3
155.0,1851.0,0.1
310.0,4087.0,0.12
310.0,8365.0,1.0
310.0,4018.0,0.14
310.0,6472.0,0.16
310.0,820.0,0.48
310.0,4640.0,0.24
310.0,515.0,0.26
310.0,9149.0,0.88
310.0,6247.0,0.22
310.0,8230.0,0.2
310.0,4009.0,0.36
310.0,6315.0,0.28
310.0,6237.0,0.1
310.0,1193.0,0.26
310.0,1230.0,1.0
310.0,6192.0,0.36
310.0,8404.0,0.16
310.0,3375.0,0.34
310.0,6292.0,0.32
310.0,1411.0,0.3
310.0,4189.0,1.0
310.0,1769.0,1.0
310.0,3873.0,0.14
310.0,5764.0,1.0
310.0,8538.0,0.16
310.0,2314.0,1.0
310.0,1796.0,0.12
310.0,5603.0,0.2
310.0,7612.0,0.42
310.0,8337.0,0.42
310.0,9231.0,1.0
310.0,7474.0,0.4
310.0,5645.0,1.0
310.0,6903.0,0.32
310.0,6481.0,0.18
310.0,5281.0,1.0
310.0,1423.0,0.22
310.0,591.0,0.22
310.0,6606.0,0.1
310.0,3053.0,0.12
310.0,8083.0,1.0
310.0,7174.0,0.16
310.0,5531.0,0.1
310.0,7400.0,0.16
310.0,6181.0,0.2
310.0,5294.0,0.12
310.0,4601.0,1.0
310.0,5596.0,0.2
310.0,5427.0,0.3
310.0,3164.0,0.14
310.0,2272.0,0.42
310.0,3151.0,0.32
310.0,592.0,0.12
310.0,7674.0,0.14
310.0,913.0,0.14
310.0,1609.0,0.84
310.0,9143.0,0.24
310.0,2759.0,0.14
310.0,163.0,0.3
310.0,1726.0,0.26
310.0,4492.0,0.16
310.0,1838.0,0.1
310.0,4074.0,0.18
310.0,4466.0,0.12
310.0,8582.0,0.3
310.0,1246.0,0.28
310.0,8308.0,0.3
310.0,1697.0,0.24
310.0,5100.0,0.14
310.0,6316.0,0.14
310.0,3984.0,1.0
310.0,3790.0,0.28
310.0,6645.0,0.18
310.0,8878.0,0.32
310.0,6259.0,0.14
310.0,1266.0,0.16
310.0,2882.0,0.2
310.0,175.0,0.24
310.0,83.0,0.2
310.0,8394.0,1.0
310.0,2902.0,0.14
310.0,5840.0,0.2
310.0,1956.0,0.32
310.0,3119.0,0.38
310.0,504.0,0.44
310.0,6760.0,0.18
310.0,4225.0,1.0
310.0,2112.0,0.2
310.0,1022.0,1.0
310.0,5153.0,0.22
310.0,3130.0,0.14
310.0,7741.0,1.0
310.0,8905.0,0.24
310.0,1596.0,0.3
310.0,3543.0,0.3
310.0,5860.0,0.16
310.0,3548.0,0.1
310.0,7718.0,0.88
310.0,8502.0,0.2
310.0,6889.0,0.22
310.0,5959.0,0.3
310.0,1568.0,0.16
310.0,5230.0,0.86
310.0,8244.0,0.32
310.0,8199.0,0.24
310.0,5619.0,0.1
310.0,1589.0,0.3
310.0,6179.0,0.16
310.0,4979.0,0.42
310.0,8378.0,0.26
310.0,4764.0,0.1
310.0,673.0,0.3
310.0,1881.0,0.34
310.0,1162.0,0.16
310.0,1731.0,0.44
310.0,7044.0,0.24
310.0,5611.0,1.0
310.0,5750.0,1.0
310.0,1879.0,0.22
310.0,7869.0,1.0
310.0,2491.0,0.32
310.0,2536.0,0.26
310.0,1962.0,0.12
310.0,4384.0,0.16
310.0,4853.0,0.36
310.0,1702.0,0.28
310.0,4345.0,1.0
310.0,8839.0,0.34
310.0,6352.0,1.0
310.0,8370.0,0.3
310.0,5781.0,1.0
310.0,4017.0,0.16
310.0,2412.0,1.0
310.0,5011.0,1.0
310.0,7360.0,0.32
310.0,9038.0,0.14
310.0,2238.0,0.4
310.0,7471.0,0.2
310.0,8283.0,0.26
310.0,1793.0,0.32
310.0,8642.0,0.2
310.0,205.0,0.3
310.0,4407.0,0.12
310.0,6897.0,0.16
310.0,2368.0,1.0
310.0,7110.0,0.34
310.0,782.0,0.32
310.0,4520.0,1.0
310.0,8682.0,0.26
310.0,2633.0,0.12
310.0,7182.0,0.14
310.0,5195.0,0.26
310.0,4608.0,0.16
310.0,5788.0,0.24
310.0,3418.0,0.36
310.0,3946.0,0.2
310.0,5415.0,0.42
310.0,5460.0,0.16
310.0,6690.0,1.0
310.0,7281.0,0.18
310.0,233.0,0.22
310.0,4664.0,0.18
310.0,5931.0,0.3
310.0,9226.0,0.2
310.0,7665.0,1.0
310.0,2962.0,1.0
310.0,5902.0,0.16
310.0,7893.0,0.28
310.0,3393.0,0.18
310.0,2724.0,0.2
310.0,7090.0,0.26
310.0,1504.0,0.16
310.0,6484.0,0.24
310.0,8619.0,0.26
310.0,9175.0,0.24
310.0,6140.0,0.1
130.0,835.0,0.28
130.0,4944.0,0.28
130.0,1361.0,0.12
130.0,2916.0,0.12
130.0,6154.0,0.14
130.0,2383.0,0.34
130.0,4265.0,0.22
130.0,3640.0,0.16
130.0,1268.0,0.14
130.0,7157.0,0.18
130.0,4148.0,0.32
130.0,7700.0,0.2
130.0,1109.0,0.12
130.0,8247.0,0.54
130.0,5012.0,0.14
130.0,3741.0,0.12
130.0,2313.0,0.18
130.0,5120.0,0.12
130.0,2008.0,0.24
130.0,5416.0,0.28
130.0,8104.0,0.16
130.0,2398.0,0.16
130.0,3780.0,0.14
130.0,5363.0,0.12
130.0,2408.0,0.16
130.0,3009.0,0.26
130.0,8671.0,0.34
130.0,3569.0,0.12
130.0,7625.0,0.42
130.0,1193.0,0.2
130.0,2695.0,0.16
130.0,4596.0,0.12
130.0,2763.0,0.28
130.0,8143.0,0.22
130.0,4128.0,0.12
130.0,1200.0,0.32
130.0,6849.0,0.18
130.0,3595.0,0.12
130.0,773.0,0.12
130.0,678.0,0.28
130.0,1518.0,0.1
130.0,4362.0,0.14
130.0,5312.0,0.32
130.0,2548.0,0.52
130.0,973.0,0.2
130.0,4545.0,0.26
130.0,2141.0,0.24
130.0,6301.0,0.22
130.0,5779.0,0.14
130.0,2314.0,0.16
130.0,5469.0,0.12
130.0,1903.0,0.14
130.0,5855.0,0.16
130.0,8466.0,0.36
130.0,4980.0,0.14
130.0,676.0,0.2
130.0,3133.0,0.12
130.0,6791.0,0.1
130.0,2123.0,0.46
130.0,4803.0,0.58
130.0,5972.0,0.16
130.0,4039.0,0.22
130.0,1523.0,0.22
130.0,3803.0,0.12
130.0,591.0,0.22
130.0,1706.0,0.14
130.0,3019.0,0.36
130.0,6178.0,0.18
130.0,1618.0,0.16
130.0,5305.0,0.3
130.0,8430.0,0.32
130.0,805.0,0.16
130.0,8257.0,0.18
130.0,4635.0,0.42
130.0,2228.0,0.1
130.0,950.0,0.16
130.0,7846.0,0.14
130.0,1428.0,0.14
130.0,4974.0,0.12
130.0,2489.0,0.12
130.0,3383.0,0.12
130.0,872.0,0.3
130.0,110.0,0.12
130.0,7973.0,0.22
130.0,1348.0,0.42
130.0,3478.0,0.28
130.0,8492.0,0.18
130.0,2029.0,0.18
130.0,1610.0,0.18
130.0,8685.0,0.2
130.0,4314.0,0.24
130.0,2821.0,0.12
130.0,6319.0,0.16
130.0,7995.0,0.34
130.0,7685.0,0.28
130.0,3746.0,0.24
130.0,998.0,0.48
130.0,414.0,0.24
130.0,9187.0,0.18
130.0,569.0,0.34
130.0,2481.0,0.16
130.0,7477.0,0.22
130.0,6150.0,0.48
130.0,4220.0,0.18
130.0,2919.0,0.18
130.0,8709.0,0.12
130.0,6280.0,0.12
130.0,4964.0,0.66
130.0,3725.0,0.22
130.0,3578.0,0.14
130.0,6091.0,0.1
130.0,7123.0,0.2
130.0,853.0,0.16
130.0,5209.0,0.12
130.0,6036.0,0.34
130.0,5829.0,0.24
130.0,4068.0,0.16
130.0,1412.0,0.12
130.0,4335.0,0.14
130.0,8043.0,0.26
130.0,7937.0,0.14
130.0,3025.0,0.1
130.0,6638.0,0.12
130.0,7263.0,0.16
130.0,6942.0,0.12
130.0,8415.0,0.1
130.0,8471.0,0.48
130.0,2902.0,0.1
130.0,8037.0,0.1
130.0,1892.0,0.12
130.0,8411.0,0.3
130.0,7253.0,0.34
130.0,7364.0,0.18
130.0,7485.0,0.22
130.0,6017.0,0.12
130.0,18.0,0.22
130.0,3119.0,0.34
130.0,1462.0,0.18
130.0,3656.0,0.36
130.0,6012.0,0.12
130.0,5242.0,0.14
130.0,8110.0,0.18
130.0,6893.0,0.28
130.0,558.0,0.2
130.0,1802.0,0.18
130.0,8563.0,0.34
130.0,5878.0,0.3
130.0,2618.0,0.1
130.0,7672.0,0.34
130.0,1094.0,0.14
130.0,1723.0,0.14
130.0,2085.0,0.1
130.0,8192.0,0.12
130.0,8180.0,0.48
130.0,5352.0,0.24
130.0,4371.0,0.34
130.0,8698.0,0.28
130.0,4194.0,0.16
130.0,3711.0,0.12
130.0,7269.0,0.16
130.0,4411.0,0.18
130.0,5866.0,0.16
130.0,1364.0,0.44
130.0,6241.0,0.14
130.0,1383.0,0.18
130.0,1025.0,0.18
130.0,7424.0,0.22
130.0,284.0,0.2
130.0,8622.0,0.14
130.0,6662.0,0.22
130.0,3088.0,0.12
130.0,5309.0,0.16
130.0,4612.0,0.28
130.0,6423.0,0.2
130.0,6617.0,0.24
130.0,2748.0,0.1
130.0,3491.0,0.12
130.0,5102.0,0.28
130.0,712.0,0.14
130.0,5549.0,0.48
130.0,7098.0,0.48
130.0,6373.0,0.24
130.0,2570.0,0.1
130.0,5842.0,0.16
130.0,9211.0,0.14
130.0,1962.0,0.2
130.0,578.0,0.22
130.0,6806.0,0.14
130.0,7818.0,0.14
130.0,8242.0,0.14
130.0,3243.0,0.14
130.0,8296.0,0.68
130.0,5993.0,0.48
130.0,7664.0,0.16
130.0,5256.0,0.12
130.0,2126.0,0.26
130.0,3114.0,0.12
130.0,5665.0,0.12
130.0,6352.0,0.32
130.0,4945.0,0.12
130.0,1402.0,0.16
130.0,5374.0,0.12
130.0,6424.0,0.12
130.0,7784.0,0.54
130.0,6166.0,0.12
130.0,8346.0,0.14
130.0,7765.0,0.3
130.0,343.0,0.14
130.0,2238.0,0.18
130.0,210.0,0.14
130.0,2556.0,0.14
130.0,1077.0,0.12
130.0,8510.0,0.14
130.0,4421.0,0.16
130.0,4437.0,0.18
130.0,7833.0,0.24
130.0,795.0,0.18
130.0,256.0,0.22
130.0,300.0,0.22
130.0,6848.0,0.16
130.0,3104.0,0.56
130.0,8524.0,0.18
130.0,3149.0,0.2
130.0,2267.0,0.2
130.0,8374.0,0.34
130.0,1257.0,0.7
130.0,7606.0,0.12
130.0,8271.0,0.12
130.0,1141.0,0.14
130.0,1256.0,0.14
130.0,2282.0,0.28
130.0,6415.0,0.12
130.0,5533.0,0.14
130.0,6741.0,0.18
130.0,5087.0,0.16
130.0,8444.0,0.12
130.0,3482.0,0.2
130.0,3285.0,0.16
130.0,2257.0,0.28
130.0,1469.0,0.18
130.0,2781.0,0.24
130.0,3173.0,0.12
130.0,5274.0,0.36
130.0,801.0,0.12
130.0,5406.0,0.14
130.0,8944.0,0.14
130.0,3748.0,0.14
130.0,7151.0,0.14
130.0,5902.0,0.12
130.0,523.0,0.18
130.0,3162.0,0.26
130.0,7843.0,0.2
130.0,697.0,0.12
130.0,3809.0,0.34
130.0,17.0,0.18
130.0,2037.0,0.16
130.0,1626.0,0.12
130.0,894.0,0.28
130.0,7890.0,0.14
130.0,5590.0,0.12
130.0,4472.0,0.14
130.0,5358.0,0.3
130.0,617.0,0.14
130.0,2974.0,0.26
130.0,7987.0,0.1
130.0,686.0,0.12
130.0,6842.0,0.34
130.0,5688.0,0.22
97.0,835.0,0.16
97.0,2149.0,0.12
97.0,839.0,0.1
97.0,4944.0,0.34
97.0,8285.0,0.34
97.0,3816.0,0.32
97.0,8478.0,0.28
